0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
100000120,99999985,99999700,99999835,100000135,99999745,99999745,99999660.14298616,99999460,99999655,100000203.70805483,100000128.96876715,100000171.5232329,100000221.0232329,100000115.85983564,100000162.5232329,100000117.9143014,100000128.28394523,100000126.78394523,100000223.20805483,99999983.5,99999997.0,99999978.31517808,99999982.0,99999978.31517808,99999982.0,99999983.5,99999982.0,99999983.5,99999982.0,99999979.68482192,99999981.18482192,99999979.68482192,99999999.18482192,99999994.68482192,99999986.36964384,99999994.68482192,99999994.68482192,99999964.68482192,99999979.68482192,100000003.68482192,100000018.68482192,100000018.68482192,100000018.68482192,100000018.68482192,100000018.68482192,100000003.68482192,100000018.68482192,100000018.68482192,100000018.68482192,99999542.5,99999403.6257261,99999757.0,99999722.5,99999503.5,100000612.91068488,100000361.72586296,100000500.96515064,100000594.91068488,100000516.91068488
99999860.79813275,99999340,99999880,99999880,99999677.66577964,99999428.0796734,99999595,99999633.2200404,99999636.719508,99999745,100000308.65369168,100000222.29411869,100000207.93206021,100000222.29368189,100000269.46171024,100000275.23694482,100000259.76646262,100000225.6576021,100000283.18334171,100000214.79368189,99999966.77836853,99999966.77836853,99999966.77836853,99999983.27836853,99999983.27836853,99999983.5,99999983.5,99999942.16203487,99999983.5,99999983.5,99999859.51531336,99999888.14900285,99999882.11891602,99999862.18051462,99999875.68051462,99999873.95888315,99999927.12134679,99999863.68051462,99999847.18051462,99999944.89728455,100000036.88722906,100000036.88722906,100000021.88722906,100000016.5,100000016.5,100000016.5,100000016.5,100000016.5,100000018.2192007,100000016.5,100001635.38555914,99999148.9519262,99998440.26873396,100000612.04553813,99999968.88891645,100000316.31361741,100000440.0308201,100000514.90646283,100000621.5984444,100000355.43598074
99998198.90496147,99999790,100000270,99999850,100000315,100000465,99999580,100000120,99999475,99999520,100000193.21602921,99999853.77737653,100000201.24340597,99999964.06573844,99999733.60601237,100000006.5441036,100000165.2587784,99999996.82750358,99999813.3260754,100000275.60054879,99999919.04900452,99999905.54900452,99999906.83263768,99999904.04900452,99999904.04900452,99999904.04900452,99999904.04900452,99999905.79505967,99999904.04900452,99999904.04900452,99999882.78313904,99999852.78313904,99999852.78313904,99999852.78313904,99999852.78313904,99999866.28313904,99999867.78313904,99999854.28313904,99999854.28313904,99999869.28313904,100000105.27119464,100000015,100000015,100000091.7427868,100000091.7427868,100000015,100000015,100000015,100000015,100000015,100000868.5,100000780.27119464,100002339.64119145,99999459.81919254,100002268.09869862,99999636.03564875,99999873.25432722,99999693.2005402,99999462.84504943,99999769.85573128
99999595,100000045,100000030,100000150,100000000,99999661.27944633,99999820,100000090,99999497.59961233,100000000,100000311.54615247,100000213.02444601,100000186.58541813,100000191.08541813,100000231.96347389,100000294.52808334,100000240.02444601,100000241.99395995,100000246.49395995,100000211.99395995,99999982.0,99999983.5,99999974.03048606,99999980.5,99999974.03048606,99999980.5,99999982.0,99999980.5,99999983.5,99999982.0,99999797.82793686,99999767.82793686,99999827.31708363,99999752.82793686,99999803.78659756,99999752.31708363,99999737.82793686,99999789.2974508,99999782.82793686,99999812.82793686,100000004.96951394,100000004.96951394,100000004.96951394,100000004.96951394,100000019.96951394,100000019.96951394,100000004.96951394,100000019.96951394,100000004.96951394,100000004.96951394,99999664.58873805,100000014.04143445,99999683.03048606,99999611.5,99999704.31097212,100000409.2681916,100000643.80381994,100000383.20721948,100000495.79867767,100000410.39013585
99999670,99999490,100000000,100000060,99999670,100000000,100000345,99999582.44271465,99999730,99999910,100000124.01472278,100000117.8143204,100000144.13971913,100000206.7471234,100000162.2884888,100000102.27943826,100000138.27943826,100000178.78342599,100000142.64876968,100000100.77943826,99999982.0,100000000,100000000,100000000,99999982.53231485,99999982.0,99999982.0,99999980.5,99999982.0,99999982.0,99999773.5,99999716.5,99999727.96768515,99999730.0,99999745.96768515,99999732.46768515,99999737.5,99999785.5,99999717.46768515,99999692.5,100000015,100000025.63971913,100000015,100000028.5,100000031.5,100000015,100000025.63971913,100000015,100000015,100000015,100000207.34168477,99999815.5,99999583.0,99999611.5,99999190.02731143,100000810.13971913,100001089.67203398,100000666.13971913,100000828.13971913,100000889.63971913
99999715,100000090,99999443.69810678,100000015,100000015,100000120,99999804.24417768,100000060,99999850,99999347.12456928,100000028.5,99999983.5,100000027.0,99999649.0,99999949.0,100000078.0,100000085.5,99999947.5,99999892.0,100000042.0,99999983.5,99999998.5,99999983.5,99999983.5,99999998.5,99999998.5,99999983.5,99999983.5,99999983.5,99999998.5,99999779.5,99999797.5,99999794.5,99999814.0,99999778.0,99999794.5,99999796.0,99999826.0,99999766.0,99999776.5,100000004.5,100000009.0,100000009.0,100000009.0,100000000,100000000,100000000,100000000,100000000,100000000,99999974.5,100000165.96394919,99999913.8602921,100000259.67106697,100000613.36437581,100000489.0,100000445.5,100000574.5,100000785.81116374,100000786.76229843
100000135,100000075,100000090,99999865,99999415,100000285,99999562.63153934,100000390,99999652.81887606,100000315,100000115.78008395,100000130.78008395,100000240.96363312,100000149.87185854,100000133.37185854,100000118.23419666,100000257.46363312,100000099.14242208,100000141.82597125,100000135.28008395,100000000,100000000,99999983.5,99999935.0977949,100000000,100000000,99999933.5977949,99999983.5,100000000,100000000,99999901.54588729,99999886.54588729,99999886.54588729,99999901.54588729,99999897.04588729,99999886.54588729,99999886.54588729,99999886.54588729,99999918.04588729,99999931.54588729,100000016.5,100000003.54588729,100000016.5,100000016.5,100000016.5,100000018.54588729,100000003.54588729,100000015,100000016.5,100000018.54588729,99998638.47139846,100000347.77883369,99999800.81266278,99999035.99120215,100000214.54666023,100000234.80693042,100000215.30693042,100000367.76104313,100000404.85281771,100000471.66926855
99999730,100000765,100000870,99999835,100000000,99999640,100001463.05727611,100000075,100000171.4405816,99999895,100000013.2028765,99999640.8999706,99999697.8999706,99999835.9757615,99999706.8999706,99999940.33096278,99999976.44129047,99999841.62454346,99999713.43143256,99999986.21816656,99999885.27671264,99999885.27671264,99999885.27671264,99999870.27671264,99999885.27671264,99999870.27671264,99999885.27671264,99999870.27671264,99999885.27671264,99999870.27671264,99999812.65468085,99999903.69556817,99999885.2924177,99999797.65468085,99999799.54917578,99999851.27246314,99999794.65468085,99999766.54917578,99999976.0906591,99999849.58607434,100000000,100000000,100000105.99142286,100000000,99999985,100000000,100000108.31819595,100000000,100000000,100000000,100000449.83996995,100000155.92849705,100000516.55559783,100000261.50098436,99999586.10650122,100000454.6562081,100000078.64587143,99999969.91366544,100000137.93909624,100000162.41448323
99999730,99999925,100000030,99999580,99999610,99999591.87339552,99999685,100000210,99999790,99999985,100000496.64034869,100000552.96523994,100000543.96201319,100000572.80412267,100000575.80412267,100000644.87644628,100000516.96491635,100000628.68620023,100000568.03921303,100000548.42470616,99999983.16079368,99999983.5,99999983.16079368,99999982.0,99999970.88691188,99999983.5,99999983.5,99999983.5,99999983.5,99999983.5,99999823.79416496,99999815.8216645,99999814.8216645,99999817.66087082,99999835.3216645,99999833.8216645,99999798.66087082,99999838.48245817,99999794.98245817,99999800.16087082,100000016.5,100000031.5,100000016.5,100000034.5,100000016.5,100000019.98245817,100000016.5,100000015,100000016.5,100000031.5,99999465.86593008,99998963.15569505,99999074.5,99996990.69115001,99998315.02749954,100001166.99992286,100000847.49992286,100000787.01754183,100001155.48238103,100001238.99992286
99999640,99999658.15189454,99999565,100000045,99999835,99999940,99999625,100000060,99999550,99999655,100000560.82140812,100000671.92546101,100000511.91775715,100000510.41775715,100000498.41775715,100000509.29802117,100000536.67997348,100000496.91775715,100000510.79233508,100000574.17997348,99999983.5,99999982.0,99999980.5,99999983.5,99999980.5,99999980.5,99999983.5,99999983.5,99999982.36889184,99999982.0,99999939.38042153,99999920.13110816,99999920.13209833,99999935.13209833,99999905.13209833,99999920.13209833,99999905.50568609,99999920.13209833,99999950.13209833,99999935.50667626,100000016.5,100000016.5,100000016.5,100000016.5,100000016.5,100000016.5,100000016.5,100000016.5,100000016.5,100000016.5,99999036.21325761,99999361.8830789,99999101.5,99997995.16173561,99998438.5,100000881.10673983,100000899.14491023,100000824.5380799,100000609.68891835,100000659.55781019
100000090,99999640,100000105,99999638.06619972,99999630.71079981,100000105,99999307.5600994,100000120,99999730,99999745,100000599.51220065,100000695.4399006,100000512.36760056,100000599.51220065,100000707.4399006,100000614.51220065,100000510.86760056,100000411.72300047,100000465.79530051,100000694.15680075,99999945.92769995,99999947.42769995,99999983.5,99999945.92769995,99999998.5,99999949.0,99999945.92769995,100000000,100000000,99999947.42769995,99999649.07230005,99999641.57230005,99999641.57230005,99999686.57230005,99999706.1446001,99999604.07230005,99999703.1446001,99999688.1446001,99999679.07230005,99999656.57230005,100000042.07230005,100000042.07230005,100000057.07230005,100000057.07230005,100000057.07230005,100000057.07230005,100000000,100000057.07230005,100000042.07230005,100000042.07230005,99998701.0,100000345,99999985,100000163.5,99999577.07230005,100000164.76479888,99999995.19249883,100000257.62019879,99999977.26479888,100000137.69249883
100000473.24379255,99999673.07377866,99999505,100000064.87679422,100000283.3435789,100001245,99999788.30379948,99999640,100000296.11352761,99999955,99997367.47517161,99996653.51452395,99996607.59235841,99996521.41742201,99996669.26495075,99996354.31596962,99997401.60497375,99997171.72925906,99996762.6905891,99997022.63707855,99999879.24428399,99999894.24428399,99999909.24428399,99999894.24428399,99999894.24428399,99999894.24428399,99999894.24428399,99999894.24428399,99999894.24428399,99999894.24428399,99999746.5,99999731.5,99999716.5,99999701.5,99999731.5,99999746.5,99999731.5,99999761.5,99999746.5,99999791.5,100000000,100000093.6014524,100000074.68992057,100000000,100000074.68992057,100000102.14304926,100000074.94771564,100000015,100000074.94999523,100000102.14304926,100003716.75862569,100007514.25915232,100007499.23038273,100009820.89478147,100007313.04380472,99999529.84519283,99999486.97566639,99999558.40012278,99999576.04142284,99999568.74533717
100000300,100000480,100000375,100000300,99999535,100000285,99998655.14972806,99999000.88172336,99998970.55927971,99999730,99999877.17434897,100000312.69062081,99999924.4994078,100000114.13083883,100000574.18407297,100000502.44980627,100000466.85737756,100000292.9055868,99999765.51216035,99999852.67841001,100000030.52356984,99999963.5330641,100000036.23368093,100000043.19397742,99999994.64597106,100000030.52356984,99999948.5330641,99999963.5330641,99999948.5330641,99999948.5330641,99999625,99999595,99999610,99999610,99999565,99999625,99999580,99999580,99999520,99999580,100000065.49050574,100000051.4669359,100000072.32456954,100000064.9322367,100000074.24820332,100000065.49050574,100000075.7993218,100000073.82231003,100000051.4669359,100000073.8269727,100000155.82366386,100000977.26377782,100003184.48233981,100004982.55092351,99999652.98246472,99998923.86710693,99999466.25872336,99999154.1477628,99998813.88391323,99998907.41137552
100001275,99999670,99999595,99999715,99999820,99999625,100001395,100001155,100000000,100001183.23511818,99998473.1267278,99999030.1808616,99998338.5844852,99999049.1267278,99998454.95775479,99998947.5844852,99998545.5844852,99998980.5844852,99998953.1267278,99998938.41551219,100000024.0,99999981.12673041,100000024.0,100000059.09336418,100000067.66897301,100000024.16897301,99999981.12673041,99999981.12673041,100000059.09336418,99999981.12673041,99999914.91551219,99999905.41381487,99999934.66205136,99999930.78878178,99999914.91551219,99999930.78878178,99999918.78878178,99999911.0422426,99999906.91381487,99999918.78878178,100000000,100000000,100000000,100000000,100000000,100000104.5422426,100000000,100000104.5422426,100000000,100000015,99999589.0,100004126.3676767,100000593.04880516,100000647.54801765,100000247.20459886,100000993.75776507,100000855.50170514,100000765.5055981,100000760.07561666,100000683.84868923
99999895,100000255,99999940,100000075,99999595,100000120,99999910,99999970,99999970,99999820,100000033.0,100000046.5,100000037.5,100000031.5,100000049.5,100000075.87279055,100000037.5,100000052.5,100000057.0,100000051.0,100000000,99999983.5,99999983.5,99999973.31360473,100000000,99999983.5,99999983.5,99999983.5,100000000,99999983.5,99999797.5,99999782.5,99999782.5,99999797.5,99999785.5,99999800.5,99999784.0,99999782.5,99999800.5,99999797.5,100000016.5,100000016.5,100000000,100000015,100000000,100000015,100000000,100000001.5,100000016.5,100000000,99999874.0,99999067.0,99999986.5,99999790.31360473,99999929.5,100000610.5,100000504.0,100000613.5,100000828.0,100000909.0
99999589.76295714,99999775,99999650.9981206,100000105,99999835,99999805,99999715,99999670,99999820,99999985,100000144.53229402,100000216.66890176,100000258.00084084,100000196.02363461,100000200.49694891,100000258.70247672,100000169.88969444,100000244.994494,100000214.97422673,100000210.27155867,100000000,100000000,99999980.29889253,100000000,100000000,100000000,99999978.79889253,100000000,99999996.79889253,100000000,99999831.08519715,99999830.22785418,99999812.25012134,99999812.1508561,99999884.5322601,99999871.66299035,99999831.08519715,99999832.05373216,99999829.05373216,99999855.04323797,100000015,100000000,100000000,100000028.19638918,100000015,100000028.19638918,100000015,100000028.19638918,100000015,100000015,100001332.53987937,99999176.55631343,99999545.5,99996991.34939508,99999717.18125877,100000935.13002719,100001052.51788606,100000824.07137042,100000843.05818936,100001012.14850809
100000375,99999835,99999790,99999910,99999747.72299117,99999805,99999655,100000270,99999790,99999745,100000018.60445666,100000068.0749627,100000028.7788645,99999956.98521936,99999943.11247098,99999976.83565447,99999985.48521936,100000075.07250965,100000071.08035676,100000049.0143363,100000010.29364514,100000016.29364514,100000013.29364514,100000013.29364514,100000017.79364514,100000011.79364514,100000020.79364514,100000013.29364514,100000017.79364514,100000013.29364514,99999829.42353317,99999832.42353317,99999833.53625482,99999834.08415793,99999866.71717831,99999812.47456864,99999841.97143628,99999836.71717831,99999872.53625482,99999836.71717831,100000000,100000018.0,100000018.0,100000055.74260968,100000000,100000055.74260968,100000015,100000000,100000018.0,100000000,99999190.99215288,100000069.07344875,99999969.27217096,99999663.75739032,99999450.05187455,100000725.21665496,100001005.49000137,100000839.0103001,100000563.42300981,100000702.92300981
99999685,99999610,99999955,99999640,99999903.23556295,99999940,99999880,99999970,100000150,99999736.09905659,100000110.78433645,100000104.78433645,100000127.04631776,100000176.1255322,100000115.04631776,100000092.469613,100000166.28569302,100000215.8729833,100000126.5397383,100000201.7031005,99999977.16193704,99999983.5,99999982.0,99999982.0,99999978.24459815,99999977.14195526,99999982.0,99999983.5,99999983.5,99999979.0,99999909.21405607,99999902.47603738,99999901.83930032,99999911.97739395,99999933.21405607,99999908.73801869,99999902.71405607,99999904.71405607,99999902.97603738,99999896.0758609,100000000,100000019.73801869,100000019.73801869,100000019.73801869,100000019.73801869,100000019.73801869,100000019.73801869,100000000,100000019.73801869,100000019.73801869,99999671.53524767,99999848.01477621,99999390.26198131,99999774.76198131,99999637.0,100000492.76358879,100000575.26358879,100000424.31151402,100000690.4919002,100000549.71132052
100000090,100000780.53787255,100000345,100000075,100000135,100000255,100000405,100000240,100000240,100000180,100001129.28504401,100000732.29929622,100001062.29929622,100001092.29929622,100000605.78504401,100001197.29929622,100001012.28504401,100001107.29929622,100000680.78504401,100001227.29929622,99999936.4857478,99999921.4857478,99999936.4857478,99999936.4857478,99999936.4857478,99999936.4857478,99999936.4857478,99999936.4857478,99999951.4857478,99999936.4857478,99999850,99999865,99999865,99999835,99999835,99999850,99999835,99999865,99999850,99999880,100000065.0142522,100000078.5142522,100000063.5142522,100000063.5142522,100000065.0142522,100000063.5142522,100000063.5142522,100000063.5142522,100000065.0142522,100000065.0142522,100000000,99999730,99999850,100000435,100000086.67591046,99997575.35865097,99997824.40140757,99997795.34439877,99997833.87290317,99997725.87290317
99999745,99999790,100000000,99999576.16781163,99999715,99999820,99999261.10310054,99999670,99999745,99999760,100000402.32798117,100000396.61759055,100000388.58819291,100000479.18340111,100000383.64698818,100000480.79397637,100000365.11759055,100000357.61759055,100000415.58819291,100000388.17294331,100000000,100000000,100000000,99999944.00674927,99999970.97060236,99999963.21709472,100000000,99999963.21709472,100000000,100000000,99999932.32569122,99999927.82569122,99999927.82569122,99999931.0,99999973.52939764,99999956.85508886,99999971.85508886,99999944.32569122,99999945.82569122,99999931.0,100000017.02939764,100000016.5,100000030.52939764,100000030.52939764,100000001.5,100000016.5,100000001.5,100000030.52939764,100000030.52939764,100000021.0,99999633.60641328,99999508.0,99999142.0,99998996.92409587,99998476.44464724,100000809.43750185,100000709.41180709,100000617.47060236,100000718.41180709,100000768.44120473
99999655,99999925,100000210,99999730,99999955,99999925,100000255,99999940,100000300,99999895,100000033.16123502,100000004.5,100000064.82247004,100000004.5,100000006.0,100000004.5,100000004.5,100000004.5,100000004.5,100000012.93410382,100000000,100000000,100000000,100000000,99999956.33876498,100000000,99999954.83876498,100000000,99999983.5,100000000,99999941.5,99999956.5,99999941.5,99999941.5,99999941.5,99999941.5,99999941.5,99999941.5,99999941.5,99999941.5,100000000,100000016.5,100000016.5,100000016.5,100000031.5,100000016.5,100000001.5,100000016.5,100000016.5,100000016.5,99999977.5,99999784.0,99999347.33876498,99999677.5,99999538.56589618,100000229.5,100000879.0,100000456.0,100000334.5,100000369.0
99999568.07913283,99999865,99999655,99999700,99999591.36674169,99999745,100000047.03705032,99999985,99999640,99999775,100000137.30623436,100000090.80623436,99999821.95461321,100000105.22967577,100000124.49526167,99999896.14837885,99999700.80149603,100000143.41870308,100000356.31722473,100000077.65311718,99999933.42344141,99999997.0,99999933.42344141,99999933.42344141,99999982.0,99999982.92344141,99999969.42344141,99999997.0,99999982.0,99999933.42344141,99999888.07655859,99999904.91206314,99999867.07655859,99999857.5,99999885.07655859,99999853.0,99999897.07655859,99999867.07655859,99999885.07655859,99999886.0,100000016.5,100000001.5,100000016.5,100000001.5,100000016.5,100000016.5,100000001.5,100000001.5,100000001.5,100000016.5,99999742.0,100000075,99999828.42344141,100001357.02976121,100000267.1645107,100000348.34688282,100000580.15785551,100000422.54064846,100000507.46408987,100000321.34688282
99999910,100000345,100000270,99999835,100000135,99999880,100000255,99999625,99999625.13687713,99999881.55003256,100000120.19942793,100000188.77074781,100000121.05157356,100000109.8161747,100000214.86114731,100000103.8410549,100000187.03999475,100000218.72903484,100000132.5358652,100000183.0490699,100000000,100000000,100000000,100000000,99999960.47434719,100000000,100000000,100000000,100000000,100000000,99999807.4041441,99999833.31986263,99999811.12401049,99999822.58427253,99999799.56343311,99999826.54998124,99999800.41378185,99999805.55968885,99999780.78363384,99999809.41547889,100000024.13199553,100000015,100000025.48842119,100000020.354093,100000015,100000000,100000000,100000015,100000018.00179689,100000015,100000476.29026838,100000713.25,99999704.74975562,99997693.68784298,99999590.50978193,100000397.16753967,100000322.03833616,100000523.30511382,100000621.3414561,100000410.90996343
99999550,100000225,99999655,100001774.11906573,100000120,99999970,99999670,100000105,99999775,100000615,99998919.80296257,99998963.44324343,99998965.79848742,99999130.67390607,99998729.05961674,99999113.12549885,99997903.95432246,99998270.63982321,99997908.95742594,99998633.20914656,99999911.2593584,99999911.2593584,99999911.2593584,99999900.51107903,99999911.2593584,99999911.2593584,99999911.2593584,99999900.51107903,99999911.2593584,99999911.2593584,99999673.0,99999701.5,99999724.48892097,99999724.48892097,99999739.48892097,99999694.48892097,99999641.5,99999709.48892097,99999643.0,99999643.0,100000099.48892097,100000015,100000099.48892097,100000030,100000097.76644446,100000080.6862501,100000077.80342022,100000077.80342022,100000015,100000094.98892097,100000566.41561033,100001594.84505278,100005666.34274304,100005059.95167553,100003755.39304908,99999811.05152757,99999705.34921357,99999385.7885274,100000005.26835014,99999778.2428235
100000000,99999925,99999970,99999646.23357874,100000135,99999955,99999517.77932307,99999515.98447368,99999602.390137,99999430,100000246.0,100000195.0,100000196.5,100000321.56765044,100000207.0,100000329.20956305,100000283.5,100000226.5,100000204.0,100000205.5,99999983.5,99999983.5,99999983.5,99999980.5,100000000,99999945.85808739,100000000,99999983.5,99999983.35808739,99999983.5,99999973.14191261,99999859.14191261,99999922.14191261,99999916.14191261,99999928.14191261,99999832.14191261,99999964.14191261,99999911.64191261,99999941.64191261,99999865.14191261,100000037.5,100000016.5,100000016.5,100000016.5,100000016.5,100000022.5,100000022.5,100000016.5,100000016.5,100000037.5,99999210.40858768,99998897.13859358,100000007.20586482,99999645.64195995,100000241.51453017,100000739.5,100000220.5,100000682.5,100000300.0,100000783.79043695
100000600,100000090,99999985,100000075,99999625,99999835,99999715,99999194.75258073,99999640,99999107.65767905,100000103.82557783,99999986.67844634,100000041.17054184,99999917.41067597,99999920.54165226,100000604.66069455,100000659.26775873,99999807.91067597,100000086.12106502,100000404.2137705,99999910.58146057,99999910.58146057,99999910.58146057,99999910.58146057,99999910.58146057,99999910.58146057,99999910.58146057,99999910.58146057,99999910.58146057,99999910.58146057,99999790,99999820,99999820,99999820,99999820,99999820,99999854.28538294,99999835,99999835,99999834.27832584,100000015,100000073.28538294,100000015,100000073.28538294,100000059.27832584,100000089.41853943,100000073.28538294,100000015,100000045.77832584,100000073.28538294,99999985,100001324.02582681,100000749.41853943,100001604.28944516,100001016.65895373,99999526.31579016,99999523.58671087,99999660.49245428,99999805.39326511,99999518.61285834
99999685,100000120,99999595,99999745,99999655,100000210,99999655,100000015,99999700,99999640,99999842.5,99999916.0,99999911.5,99999916.0,99999902.5,99999920.97785509,99999949.0,99999754.0,99999838.0,99999769.0,100000015.0,100000000.0,99999999.52214491,100000000.0,100000000.0,100000000.0,100000015.0,99999999.25,100000000.0,100000015.0,99999918.93356526,99999920.67578058,99999931.46200703,99999909.45571017,99999918.93356526,99999925.95571017,99999909.45571017,99999920.43356526,99999929.71979171,99999912.45571017,100000000,100000015,100000000,100000015,100000000,100000000,100000015,100000000,100000015,100000000,100000102.0,100002151.01888421,99997710.25,99999497.5,99999644.5,100000967.02214491,100001015.97785509,100000955.5,100001192.97785509,100000722.52214491
99999790,100000375,99999880,100000150,99999970,100000300,99999745,99999805,99999146.95576833,100000000,100000430.17249021,99999973.76568256,100000370.94323958,100000414.59745206,100000363.94594619,100000453.59602249,100000351.24977732,100000428.26568256,100000070.17249021,100000277.94323958,99999947.42766845,100000008.0027066,100000005.0027066,99999947.42766845,100000005.0027066,99999947.42766845,99999947.42766845,99999947.42766845,99999947.42766845,99999947.42766845,99999564.1473697,99999473.57233155,99999564.1473697,99999566.80112453,99999564.1473697,99999564.1473697,99999520.07233155,99999548.57233155,99999554.6446631,99999520.07233155,100000060.57503815,100000072.61728568,100000060.57503815,100000082.39206792,100000048.07233155,100000060.57503815,100000048.07233155,100000048.07233155,100000082.39206792,100000060.57503815,99999052.0,100000102.0,99999370.48538084,100000283.5,100000501.24990998,100000316.48521297,100000579.6681832,100000621.70110586,100000823.65392789,100000338.40352781
100000570,99999319.17999074,100000480,99999655,99999730,99999531.99218234,99999805,99999111.27971552,100000330,100000450,99999981.00031951,100000206.63367414,100000314.00031951,99999807.86696488,100000262.36696488,100000302.00031951,100000464.00031951,100000291.61849369,100000353.63367414,100000297.50031951,100000070.45523423,100000032.13335463,100000085.45523423,100000070.45523423,99999982.0,100000070.45523423,99999982.0,100000068.95523423,100000056.36757003,99999982.0,99999719.26670927,99999652.63335463,99999627.13335463,99999652.63335463,99999672.13335463,99999737.9000639,99999670.63335463,99999639.13335463,99999729.76670927,99999722.9000639,100000036.63335463,100000036.63335463,100000036.63335463,100000036.63335463,100000036.63335463,100000036.63335463,100000035.13335463,100000035.13335463,100000035.13335463,100000036.63335463,99999788.5,100001168.5,99999979.0,100000249.57846193,100000424.02612093,99999956.13271561,99999831.02821326,99999851.74431846,100000022.74431846,99999879.42827716
99999880,99999520,99999730,100000285,100000675,99999595,100000525,99999761.01546897,99999724.88212472,100000420,100000219.126309,100000227.53944302,100000108.60634175,100000135.54008979,100000108.09614006,100000101.39423707,100000111.54008979,100000165.6905805,100000119.04008979,100000105.84029597,99999983.5,100000000,99999982.0,100000000,99999983.5,100000000,100000000,100000000,100000000,99999983.5,99999965.2706053,99999938.7706053,99999943.2706053,99999937.2706053,99999938.7706053,99999938.9005146,99999946.2706053,99999943.4005146,99999945.5,99999943.2706053,100000015,100000006.7706053,100000006.7706053,100000006.7706053,100000021.7706053,100000006.7706053,100000000,100000000,100000000,100000000,99997540.42043725,99999941.5,99999620.5,99999272.5,99998752.20610692,100000831.29282624,100000601.37636822,100000647.87636822,100000676.41757882,100001160.55081116
100000180,100000120,100000330,99999955,100000255,100000015,99999760,100000345,99999521.2401528,100000210,100000442.7343184,100000432.2343184,100000382.50425653,100000882.46438028,100000853.96438028,100000578.19444215,100000914.55286497,100000822.8228031,100000966.46438028,100000694.41128778,99999985.0,99999909.76993813,99999909.76993813,99999909.76993813,99999988.0,100000000.0,99999909.76993813,100000001.5,99999996.41151531,99999909.76993813,99999546.908665,99999524.5,99999689.37163906,99999642.64157718,99999689.37163906,99999571.0,99999676.23006187,99999599.5,99999582.64157718,99999639.64157718,100000016.5,100000073.73006187,100000016.5,100000015,100000016.5,100000016.5,100000016.5,100000016.5,100000100.14157718,100000115.14157718,99999982.0,100000938.76993813,99999046.091335,100000042.0,99999992.11378595,99999001.80130132,99999207.17294037,99999044.50941476,99999914.48275475,99999084.889786
99999895,99999595,99999595,99999805,99998461.36668837,99999715,100000675,99997905.79243933,99998176.12805757,100000705,99999181.42051223,99999371.18957612,99999213.37759258,99999669.8950351,99999609.91801031,99999108.60463116,99999712.5040486,99999766.19266325,99999987.62473707,99999394.5298197,99999983.5,99999983.5,100000022.22805388,100000032.70189884,100000038.98213369,99999983.5,99999967.6363893,100000042.71922493,99999983.5,100000027.11019568,99999692.67485404,99999717.57244475,99999754.72366463,99999658.0,99999727.54466663,99999694.06465836,99999702.90827733,99999694.17485404,99999664.0,99999679.06465836,100000015,100000015,100000015,100000060.06465836,100000053.44228327,100000072.1242238,100000015,100000053.44228327,100000053.44228327,100000047.3636107,100001230.46399523,100002385.53417529,100003306.6371428,100004415.21389404,100001226.70094989,100000131.73404251,99999943.25070801,100000125.91010575,100000146.86591378,100000094.15994416
